,id,user,comment,likes,total,rate,versionCode,date,reply,likedByMe,accountID,badgeIconURL,avatarURL,userRepliesCount,userRepliesAvatarUrls,fromDeveloper,reviewAuditState,isEdited
1083,156869221,صلوات,ن تنها خودم حذف میکنم بلکه ب اکثر رفقا گفتم حذف کنن #تحریم,5,7,1,930,2023/07/26,,0,b3f88fcf-da77-4cf5-960c-ff05b627d36a,,https://cdn.account.cafebazaar.ir/avatars/ic_bear_144dp.png,0,[],False,0,False
1084,156861140,amir,در هر جای دنیا هر شخصی باید به قانون کشورش احترام بزار خداحافظ طاقچه,5,7,1,930,2023/07/26,,0,7bd9049f-6d3b-455e-8c43-6ca2f35580f3,,https://cdn.account.cafebazaar.ir/avatars/Profile@XXXHDPI.png,0,[],False,0,False
1085,156861024,مهرداد شاهین,خدا شاهده پاکش کرده بودم ولی به خاطر اینکه نمره پایین بدم مجبور شدم نصبش کنم.,5,7,1,930,2023/07/26,,0,012d5171-b53c-47e9-b81f-63344ade9d66,,https://cdn.account.cafebazaar.ir/avatars/Profile@XXXHDPI.png,0,[],False,0,False
1086,156860911,مجید,از این به بعد استفاده نمیکنم ازش. تا شما باشید که قانون سرتون بشه 🤬 خیلی هم باگ داره و اصلا بدرد نمیخورد و کند بود,5,7,1,930,2023/07/26,,0,a994f9aa-c376-4818-b364-3d8992fb5479,,https://cdn.account.cafebazaar.ir/avatars/Profile@XXXHDPI.png,0,[],False,0,False
1087,156859442,مجید,لجاجت، بی احترامی و عدم پایبندی برخی از کارکنان این برنامه به قوانین کشور و انتشار این رفتار اشتباه، باید با مجازات متناسب جبران شود.,5,7,2,930,2023/07/26,,0,b075b777-33a0-420f-9b8c-b8c5c9752c2f,,https://cdn.account.cafebazaar.ir/avatars/Profile@XXXHDPI.png,0,[],False,0,False
1088,156858955,kerim,برنامه ی خوبی بود بعضی کتاب ها را رایگان می گذاشت تا اینکه قوانین کشور رو زیر پا گذاشت حتی به دین هم توهین,5,7,1,930,2023/07/26,,0,3182f1f6-3b53-408c-ba65-00998da8f321,,https://35863b3675871c5199d58bc2f1d8fe54.cdn.cafebazaar.cloud/user-avatars/3182f1f6-3b53-408c-ba65-00998da8f321-1682947952702999535.png,0,[],False,0,False
1089,156843617,imzrw,مصداق بارز نمک خوردن و نمکدون شکستن پول این نطام خوبه قانونش نه؟,5,7,1,930,2023/07/26,,0,3046f2eb-3609-4747-9bde-5f81068111cd,,https://35863b3675871c5199d58bc2f1d8fe54.cdn.cafebazaar.cloud/user-avatars/3046f2eb-3609-4747-9bde-5f81068111cd-1670780398839493647.png,0,[],False,0,False
1090,156842234,مرتضی,به قانون احترام نذاری همینه,5,7,1,930,2023/07/26,,0,d304dd96-a891-4214-af22-9cbf1321b647,,https://35863b3675871c5199d58bc2f1d8fe54.cdn.cafebazaar.cloud/user-avatars/d304dd96-a891-4214-af22-9cbf1321b647-1677682017489178487.png,0,[],False,0,False
1091,156839964,Unnamed User,رشد کردن زیر سایه یه کشور و دهن کجی به قوانین‌ش؟! اون هم قانونی که حکم خداست؟؟؟! قبلا نرم افزار خوبی میدونستمتون و ازتون خرید میکردم، اگر عذرخواهی نکنید یعنی حتی احترام مخاطبانتون رو حفظ نکردید,5,7,1,930,2023/07/26,,0,d31b8643-e7fb-4793-ba2b-db531911d179,,https://cdn.account.cafebazaar.ir/avatars/Profile@XXXHDPI.png,0,[],False,0,False
1092,156808471,fafarahy,اپی که ارزش‌ها و قوانین یک جامعه براش اهمیتی نداره نمی‌تونه بستر مناسبی برای رشد باشه متاسفم که این اپ به عنوان یک محیط فرهنگی، وظیفه‌اش رو درست انجام نداد و هدف وسیله رو براش توجیه کرد!( احتمالا با هدف مارکتینگ بیشتر، عکس مکشوفه بانوان کارمند خود رو اشاعه داد) بازار تو هنوز در حال بررسی‌‌ هستی!عجب!,5,7,1,930,2023/07/25,,0,da326795-7bf8-435e-a8b0-245fd120d89c,,https://cdn.account.cafebazaar.ir/user-avatars/da326795-7bf8-435e-a8b0-245fd120d89c-1690973581511160453.png,0,[],False,0,False
1093,156261587,مهدیه سادات,از اینکه عکس منتشر شده ی تو فضای مجازی رو دیدم واقعا ناراحت شدم.,5,7,1,930,2023/07/14,,0,c893da57-623d-426e-89b0-966a89225bff,,https://cdn.account.cafebazaar.ir/avatars/Profile@XXXHDPI.png,0,[],False,0,False
1094,154840305,leila,بنظرم عالی بود تا قبل از حرمت شکنی، کار فرهنگی میطلبه قانونمند باشی.... افسوس ک با پول امثال ما و این مردم و این جامعه به اینجا رسیدید که از روی خود ما با بی فرهنگی رد بشید، من که به سهم خودم یک عذرخواهی از شما طلبکارم,5,7,2,930,2023/06/13,,0,e0906cae-69cc-48ac-b224-f6c2505f0030,,https://cdn.account.cafebazaar.ir/avatars/Profile@XXXHDPI.png,0,[],False,0,True
1095,107696759,caffeingraphic,بخاطر بی قانونی شما تمام فعالیت هایی که روی کتاب هام داشتم از بین رفت! چجوری میخواید جبران کنید تمام وقت هایی که سر پژوهش کتابها گذاشتم؟ امیدوارم یک مدعی العموم پیگیری کنه!!!! این اوج بی هویتی شکاست که به قانون وفادار نیستید!!!!,5,7,1,930,2020/12/17,,0,e04fc2af-a64a-4f93-99c5-24ab633e577d,,https://35863b3675871c5199d58bc2f1d8fe54.cdn.cafebazaar.cloud/user-avatars/e04fc2af-a64a-4f93-99c5-24ab633e577d-1665087981062659184.png,0,[],False,0,False
1096,59286975,z,بعد از نزدیک به پنج سال استفاده جدی از برنامه به علت بی احترامی کارکنان طاقچه به قانون حجاب و جمهوری اسلامی این برنامه رو حذف میکنم!,5,7,1,930,2018/01/07,,0,fa9c622f-b308-4d93-92a1-2cd80b89becc,https://cdn.account.cafebazaar.ir/badges/v2/Download-Small@Gold@XHDPI.png,https://35863b3675871c5199d58bc2f1d8fe54.cdn.cafebazaar.cloud/user-avatars/fa9c622f-b308-4d93-92a1-2cd80b89becc-1671623896724537878.png,0,[],False,0,True
1097,57573081,mohammad,با وجود سالها همراهی با طاقچه از زمانی که هیچکس نمیشناخت اصلا طاقچه رو و کلی حمایت و تبلیغ برای کتابخوان ایرانی ولی به علت بی احترامی به قانون کشور اسلامی عزیزم ترجیح میدم حذف کنم. متاسفم براتون...,5,7,1,930,2017/11/26,,0,b0725ed9-bb43-4628-8434-5c47856cedde,,https://cdn.account.cafebazaar.ir/avatars/Profile@XXXHDPI.png,0,[],False,0,True
1098,155049585,Alireza,یکی از بهترین برنامه های کتاب الکترونیک هست با کلی کتاب های جالب حتما نصب کنید که ضرر نمیکنین!,112,229,5,930,2023/06/17,"{'id': 9855993, 'user': 'Taaghche e-book and audiobook Store', 'comment': 'چه خوب که پشتمون به دوستانی مثل شما گرمه 🌿', 'likes': 87, 'total': 184, 'date': '2023/06/18', 'likedByMe': 0}",0,b3f43a45-ff4a-4e69-8b62-69b19644bc4c,https://cdn.account.cafebazaar.ir/badges/v2/Comment2-Small@Gold@XHDPI.png,https://35863b3675871c5199d58bc2f1d8fe54.cdn.cafebazaar.cloud/user-avatars/b3f43a45-ff4a-4e69-8b62-69b19644bc4c-1688781939040124917.png,0,[],False,0,False
1099,157329168,اسرا,بخاطر رعایت نکردن قوانین جمهوری اسلامی منم این نرم افزار و پاک می کنم,3,4,1,930,2023/08/05,,0,af18e3ae-2cd9-4d18-9063-5204ff83db50,,https://cdn.account.cafebazaar.ir/avatars/Profile@XXXHDPI.png,0,[],False,0,False
1100,157275237,میثم,بدلیل عدم رعایت قوانین کشور و الهی,3,4,1,930,2023/08/04,,0,500cd057-5715-499c-83cb-55c4cf67b80b,,https://cdn.account.cafebazaar.ir/avatars/Profile@XXXHDPI.png,0,[],False,0,False
1101,157271081,۴۷۱۱,برنامه ای که به تعهد اولیه و شرع دین عمل نمیکنه بهتره حذف بشه .,3,4,1,930,2023/08/04,,0,363810e4-92ee-4368-a9da-f923220d4e5b,,https://cdn.account.cafebazaar.ir/avatars/Profile@XXXHDPI.png,0,[],False,0,False
1102,157239530,محمدصالح,بی احترامی به قوانین کشور و رواج فرهنگ منسوخ غربی توسط یک برنامه فرهنگی ایرانی واقعا جای تاسف داره !!!,3,4,1,930,2023/08/03,,0,6185b504-c0c3-4526-83dd-952635a8ddbe,,https://cdn.account.cafebazaar.ir/avatars/ic_penguin_144dp.png,0,[],False,0,False
1103,157230538,ایرج,این کتابخانه به علت کشف حجاب ارزش نصب کردن ندارد,3,4,1,930,2023/08/03,,0,c2d2b29b-5bb1-4da6-beb1-43f3371ce7d3,,https://cdn.account.cafebazaar.ir/avatars/Profile@XXXHDPI.png,0,[],False,0,False
1104,157208068,ارشی مامان,طاقچه با قانون شکنی فقط اعتبار خودش رو پیش اکثریت جامعه از دست داد، برای اقلیت دم تکون دادن همین نتیجه رو داره! برنامه رو حذف کردم,3,4,1,930,2023/08/03,,0,f59d6f30-99a1-45a4-81c6-8374bcc45d69,,https://cdn.account.cafebazaar.ir/user-avatars/f59d6f30-99a1-45a4-81c6-8374bcc45d69-1691111300348878674.png,0,[],False,0,False
1105,157180291,Masih,فقط برای اینکه نظر بدم نصب کردم برنامه ای که شرکتش به قانون کشور احترام نمیذاره با یه گروه مافیایی فرقی نمی‌کنه,3,4,1,930,2023/08/02,,0,038becf5-1e1e-4ce9-b834-d284333841e5,,https://35863b3675871c5199d58bc2f1d8fe54.cdn.cafebazaar.cloud/user-avatars/038becf5-1e1e-4ce9-b834-d284333841e5-1664365120048926721.png,0,[],False,0,False
1106,157141664,محمد,خداروشکر از دسترس خارج شد,3,4,1,930,2023/08/01,,0,cc9e137d-ff83-43f3-9d5c-061b8139b394,https://cdn.account.cafebazaar.ir/badges/v2/Download-Small@Silver@XHDPI.png,https://35863b3675871c5199d58bc2f1d8fe54.cdn.cafebazaar.cloud/user-avatars/cc9e137d-ff83-43f3-9d5c-061b8139b394-1686488145436360204.png,0,[],False,0,False
1107,157105951,Unnamed User,بخاطره بی قانونیه کاربران تاقچه برنامه رو حذف میکنم🤚 یادتون رفته تو یه کشور اسلامی زندگی میکنیم,3,4,1,930,2023/08/01,,0,958d652a-60a3-4a65-8a3f-849ca7000b07,,https://cdn.account.cafebazaar.ir/avatars/Profile@XXXHDPI.png,0,[],False,0,False
1108,157105917,mahdizangene,به خاطر بی حجابی کارمند هاتون خیلی از دست تون ناراحتم,3,4,1,930,2023/08/01,,0,be2c947e-1b0e-46a7-8c0b-d7f25659aac4,,https://cdn.account.cafebazaar.ir/avatars/Profile@XXXHDPI.png,0,[],False,0,False
1109,157105434,کبری صادقی,کتاب رو باید از فرهیختگان دریافت کنی که متاسفانه این مجموعه، ساده ترین و واضح‌ترین قانون رو که پوشش یک خانم است رعایت نمیکنن بنابراین حذف میکنم,3,4,1,930,2023/08/01,,0,99f481d8-51c7-4851-bfaf-aad6e7cc0508,,https://cdn.account.cafebazaar.ir/avatars/Profile@XXXHDPI.png,0,[],False,0,False
1110,157104851,MM,باید با همه قانون شکنی ها محکم برخورد بشه👍,3,4,1,930,2023/08/01,,0,cd6c4e97-f190-47e5-ba78-389c04dcfa44,,https://cdn.account.cafebazaar.ir/avatars/Profile@XXXHDPI.png,0,[],False,0,False
1111,157104649,mohammad javad,بی قانونی و در نتیجه خسارت به مخاطبین، دودش تو چشم ما میره... لطفا هزینه های مخاطبین را پس دهید...,3,4,1,930,2023/08/01,,0,e5093d0b-acd3-4125-a6fb-7f60abfe4c2f,,https://cdn.account.cafebazaar.ir/avatars/Profile@XXXHDPI.png,0,[],False,0,False
1112,157103513,رابعه,بعنوان یک مسلمان، بی احترامی به حکم خدا کردید حذف نصب می کنم,3,4,1,930,2023/07/31,,0,a2a3552e-f8f0-4b51-be81-cfcadd198a6a,,https://cdn.account.cafebazaar.ir/avatars/Profile@XXXHDPI.png,0,[],False,0,False
1113,157102816,saman,درود عدم رعایت قانون برای بهتر دیده شدن و پول بیشتر دراوردن غیر فابل قبوله...با اینکه خرید داشت از این برنامه.. همه جای دنیا به قوانین کشوری احترام گذاشته میشه.,3,4,1,930,2023/07/31,,0,104ee947-dde1-42d8-be03-01c755b13f28,,https://cdn.account.cafebazaar.ir/avatars/Profile@XXXHDPI.png,0,[],False,0,False
1114,157102724,هادی,کتابهایی رو داشت که نماینده نظراتی بود خلاف اسلام ، تعجب میکردم چرا هنوز کار میکنه . خیلی دور از ذهن نبود این کاراشون زودتر باید رسیدگی میکردن که کار به اینجا نکشه,3,4,1,930,2023/07/31,,0,9bc81294-0e84-4258-8907-549ac9b5ce9e,,https://cdn.account.cafebazaar.ir/avatars/Profile@XXXHDPI.png,0,[],False,0,False
1115,157097744,حسین,خیلی باید نمک نشناس باشی که زن رو وسیله درآمد بیشتر بکنی و به نظامی که توش گنده شدی لگد بزنی.,3,4,1,930,2023/07/31,,0,33199edd-f17a-46c3-81a1-26419cb6df84,,https://cdn.account.cafebazaar.ir/avatars/Profile@XXXHDPI.png,0,[],False,0,False
1116,157071823,سجاد,اینکه درکشورمقدس جمهوری اسلامی زیرسایه امنیت،، امنیتی که به واسطه خون شهداتامین شده این جور بی حرمتی بشه قابل تحمل نیست به نظرم نگاهی به چندسال قبل سوریه کنیدکه زنان ودختران راداعشی ها به بردگی میبردند,3,4,1,930,2023/07/31,,0,a206796b-b3ec-402c-a002-df17fd95c78b,,https://cdn.account.cafebazaar.ir/avatars/Profile@XXXHDPI.png,0,[],False,0,False
1117,157068397,Unnamed User,از طاقچه انتظار نمی‌رفت که به قوانین پشت کند پس بخاطر پشت به قوانین من این برنامه را حذف میکنم,3,4,1,930,2023/07/31,,0,56bfc085-46c5-4120-aade-6f3f89735e8b,https://cdn.account.cafebazaar.ir/badges/v2/Game-Small@Bronze@XHDPI.png,https://cdn.account.cafebazaar.ir/user-avatars/56bfc085-46c5-4120-aade-6f3f89735e8b-1690793443043711630.png,0,[],False,0,True
1118,157068237,azahedi585,واقعاً متأسفم:(,3,4,1,930,2023/07/31,,0,d7dc5906-88d6-4c55-94e2-878bdb49eebd,,https://cdn.account.cafebazaar.ir/user-avatars/d7dc5906-88d6-4c55-94e2-878bdb49eebd-1690837591524136217.png,0,[],False,0,False
1119,157067804,Unnamed User,برنامه ای که پایبند به قوانین کشورش نباشه اعتمادی بهش نیست ...,3,4,1,930,2023/07/31,,0,31b9b49a-aac1-47c0-8505-c61c3c58eb61,,https://cdn.account.cafebazaar.ir/avatars/Profile@XXXHDPI.png,0,[],False,0,False
1120,157067621,y.m,این برنامه قرار بود یک هنجار باشد برای جامعه ولی شد نا هنجاری 🙌🙌🙌,3,4,1,930,2023/07/31,,0,2925229e-00f2-44be-9df5-7541ceb4d8e9,,https://cdn.account.cafebazaar.ir/avatars/Profile@XXXHDPI.png,0,[],False,0,False
1121,131365891,بازنشسته,به خاطر خون شهدا این برنامه رو حذف میکنم,3,4,1,930,2022/03/04,,0,114d7e13-71e3-42a5-83f4-5e09359be12a,,https://cdn.account.cafebazaar.ir/avatars/Profile@XXXHDPI.png,0,[],False,0,False
1122,157803208,Unnamed User,از کجا باید pdf رو پیدا کنیم,4,6,1,930,2023/08/16,"{'id': 9943360, 'user': 'Taaghche e-book and audiobook Store', 'comment': 'چه خوب که پشتمون به دوستانی مثل شما گرمه 🌿', 'likes': 0, 'total': 1, 'date': '2023/08/19', 'likedByMe': 0}",0,0352bb20-2e0d-41b4-9c82-4008931f45b8,,https://cdn.account.cafebazaar.ir/avatars/Profile@XXXHDPI.png,0,[],False,0,False
1123,157048594,AlirezaRShahroodi,متاسفم بابت عدم رعایت شیون اسلامی از مسئولان محترم بازار خواستارم تا در این امر تجدید نظر کنند و از بازار حذف کنند من از سایر کتابخوان ها استفاده و این اپ را حذف میکنم,4,6,1,930,2023/07/30,,0,2462d4fc-c08c-4138-8ac8-66e257b470b4,,https://cdn.account.cafebazaar.ir/avatars/Profile@XXXHDPI.png,0,[],False,0,False
1124,157048247,محمد کاظم,من به برنامه ای که به قوانین کشورش احترام نمی زاره نمی تونم اعتماد کنم پس حذفش میکنم,4,6,1,930,2023/07/30,,0,e461e5c8-a4fe-48a2-a3eb-2d982e4ba8e7,,https://cdn.account.cafebazaar.ir/avatars/Profile@XXXHDPI.png,0,[],False,0,False
1125,157048230,امیر,تحریم شد....,4,6,1,930,2023/07/30,,0,f72f0c8c-1f36-455d-8b62-c73ef9a61c46,,https://cdn.account.cafebazaar.ir/avatars/Profile@XXXHDPI.png,0,[],False,0,False
1126,157048118,Ehsan,رعایت قوانین جمهوری اسلامی واجب و الزام آور است.تحریم گسترده برنامتون حتما اعمال خواهد شد.,4,6,1,930,2023/07/30,,0,7c7db18a-d3a4-4796-bc98-d5068e4f14ef,,https://cdn.account.cafebazaar.ir/avatars/Profile@XXXHDPI.png,0,[],False,0,False
1127,157046211,reyhane,نون دولت و میخورید بی توجهی به قانون میکنید ؟بابا خیلی باحالید بگید اون بی حجاباتون بهتون رای بدن,4,6,1,930,2023/07/30,,0,eb6d4b90-707d-42d5-9c4c-788ebf991ae1,,https://cdn.account.cafebazaar.ir/avatars/Profile@XXXHDPI.png,0,[],False,0,False
1128,157046195,محمد,ترجیح میدم دیگه رو گوشیم نداشته باشم برنامتون رو.روشنفکرای پیشرفته!,4,6,1,930,2023/07/30,,0,543eae1b-af7b-470f-b143-8aa579bbe09b,,https://cdn.account.cafebazaar.ir/avatars/Profile@XXXHDPI.png,0,[],False,0,False
1129,157045932,علی,به عنوان یک کاربر طاقچه با اینکه اشتراک خریده بودم برنامه را حذف کردم پایان مماشات #نه_به_طاقچه. کشور و قوانینش ملعبه شما نیستند.,4,6,1,930,2023/07/30,,0,4f3f6ed6-54d0-41d1-8597-8b2e465fb62f,,https://cdn.account.cafebazaar.ir/user-avatars/4f3f6ed6-54d0-41d1-8597-8b2e465fb62f-1691515996052078264.png,0,[],False,0,False
1130,157045893,زهرا,به قانون خدا و کشور بی احترامی کردید و معذرت خواهی هم نکردید ، پس یه ستاره هم زیاده واستون,4,6,1,930,2023/07/30,,0,a0c9d918-24d2-4120-adef-5817b82f6c57,,https://cdn.account.cafebazaar.ir/avatars/Profile@XXXHDPI.png,0,[],False,0,False
1131,157045706,محمد,بالاخره باید یاد بگیریم به قانون احترام بزاریم,4,6,1,930,2023/07/30,,0,d8f42437-2b29-4d3e-8d72-3d1c6be818e7,,https://cdn.account.cafebazaar.ir/avatars/Profile@XXXHDPI.png,0,[],False,0,False
1132,157044767,seyed,وقتی خودت قوانین کشور رو رعایت نمیکنی، مردم چطور بهت اعتماد کنن و دسترسی هایی که میخواد رو بهت بدن؟ یه ستاره هم برات زیاده,4,6,1,930,2023/07/30,,0,393889ec-c3f7-433c-ad06-6dc791ed26f4,,https://cdn.account.cafebazaar.ir/avatars/Profile@XXXHDPI.png,0,[],False,0,False
1133,157043432,nazanin,میتونستی آینده خوبی داشته باشی اما حیف....,4,6,1,930,2023/07/30,,0,a0b230fb-4dea-434b-9927-21afbb60a1b3,,https://cdn.account.cafebazaar.ir/avatars/Profile@XXXHDPI.png,0,[],False,0,False
1134,157036889,نارسیس مدیا,کسی که به قانون احترام نذاره یه ستاره هم زیادیشه 👎 بازار لطفاً حذفش کن,4,6,1,930,2023/07/30,,0,3c18a3da-6858-4059-bf5d-8c8fd4e3a724,,https://cdn.account.cafebazaar.ir/avatars/Profile@XXXHDPI.png,0,[],False,0,False
1135,157036879,Unnamed User,افکار منحرف ارزش اعتماد ندارند,4,6,1,930,2023/07/30,,0,8b3aa6ea-d40e-48a0-b161-a58c06fddcd0,,https://cdn.account.cafebazaar.ir/avatars/Profile@XXXHDPI.png,0,[],False,0,False
1136,157036868,احمد,مزخرف و بدرد نخور و ضعیف. همه ناشرا باهاش قطع همکاری کردند,4,6,1,930,2023/07/30,,0,9d488c0d-7d96-448b-b8d0-085ac008f119,,https://cdn.account.cafebazaar.ir/avatars/Profile@XXXHDPI.png,0,[],False,0,False
1137,157035126,معصومه,عوض بهبود فرهنگ کشور، فرهنگ برهنگی رو تبلیغ میکنید که جامعه رو به سمت برهنگی فرهنگی ببرید؟ از طاقچه انتظار نداشتم,4,6,1,930,2023/07/30,,0,4e31ed11-0e1e-408c-a8c1-12c0f1e5949d,,https://cdn.account.cafebazaar.ir/avatars/Profile@XXXHDPI.png,0,[],False,0,False
1138,157035043,قوام,به هیچ وجه توصیه نمیکنم .حیف اینترنت که برای این اپلیکیشن های مزخرف هزینه کنی,4,6,1,930,2023/07/30,,0,bacb327f-43b5-4424-bab8-f5c65fc23993,,https://cdn.account.cafebazaar.ir/avatars/Profile@XXXHDPI.png,0,[],False,0,False
1139,157035024,حسین,این اپ قانون شون باید تنبیه بشه و عذرخواهی کنه...,4,6,1,930,2023/07/30,,0,a6f31d5f-2451-4f19-a907-0771cf0eebcd,,https://cdn.account.cafebazaar.ir/avatars/Profile@XXXHDPI.png,0,[],False,0,False
1140,157034955,طاهرمنش,متاسفم برای کسانی که مدعی هستند مبلغ فرهنگ هستند بعد خودشان ضد فرهنگ عمل میکندد,4,6,1,930,2023/07/30,,0,30b1cb7e-f79e-46ca-9a07-b4bf0a7cb38b,,https://cdn.account.cafebazaar.ir/avatars/ic_koala_144dp.png,0,[],False,0,False
1141,157034843,sina,بی قانون. فرهنگ نمیشناسه. میشه بی فرهنگ. بی فرهنگ هم اهل کتاب نباید باشه. پس طاقچه رو حذف میکنم,4,6,1,930,2023/07/30,,0,fbbad4ac-224a-4393-a2ee-b523a51be839,,https://cdn.account.cafebazaar.ir/avatars/Profile@XXXHDPI.png,0,[],False,0,False
1142,157034832,sufiya,حذف نصب کردم تا شما باشید غلط اضافه نکنید,4,6,1,930,2023/07/30,,0,a7788eb5-718f-4ff8-ad22-febf1b731d83,,https://cdn.account.cafebazaar.ir/avatars/Profile@XXXHDPI.png,0,[],False,0,False
1143,157034764,فاطمه,منم این برنامه رو حذف کردم حیف اون همه پولی که ریختم به حساب شمایی که کتب اسلامی رو می فروشی بویی از اسلام نبردی,4,6,1,930,2023/07/30,,0,27590eb9-376d-4e53-9ce7-5f1022a8ba72,,https://cdn.account.cafebazaar.ir/avatars/Profile@XXXHDPI.png,0,[],False,0,False
1144,157034581,shamim,واقعا که، باعث تاسفه...,4,6,1,930,2023/07/30,,0,27fbb0c6-82ab-4c5a-a798-cb39a9bcbd67,,https://cdn.account.cafebazaar.ir/avatars/ic_fox_144dp.png,0,[],False,0,False
1145,157034536,افشین,با کمال افتخار حذفت میکنم کسی که پشت پا بزنه به اعتقاد و بعد به قانون به هیچ وجه نباید حمایت بشه,4,6,1,930,2023/07/30,,0,60359e7c-7537-402a-9642-101ff759cd16,,https://cdn.account.cafebazaar.ir/avatars/Profile@XXXHDPI.png,0,[],False,0,False
1146,157034524,حسنی,بی قانونی از هر کتابی ب دور است .این برنامه از فرهنگ‌ب دور است,4,6,1,930,2023/07/30,,0,b55f63f8-59f2-48fc-bbb2-9d859106d107,,https://cdn.account.cafebazaar.ir/avatars/Profile@XXXHDPI.png,0,[],False,0,False
1147,157034172,غفاری,متاسفم که در برابر اتفاقی که افتاد هیچ‌واکنشی ندادید و بی اهمیت بودید نسبت به زیر پا گذاشتن قانون کشور اسلامی,4,6,1,930,2023/07/30,,0,c8f415ef-460f-49f9-8b7f-e5b48404b047,,https://cdn.account.cafebazaar.ir/avatars/Profile@XXXHDPI.png,0,[],False,0,False
1148,157032104,Unnamed User,متاسفم برای کارکنان مجموعه طاقچه کاش خودشون قدری از کتابهای فرهنگی و حقوقی که ارائه کردن رو مطالعه کنن تا بعهمن احترام به فرهنگ وقانون کشور یعنی چی,4,6,1,930,2023/07/30,,0,0ad1ec53-6631-4de4-9734-0ab166a67d1e,,https://cdn.account.cafebazaar.ir/avatars/Profile@XXXHDPI.png,0,[],False,0,False
1149,157032096,samad,سلام چون باقوانین نظام‌ مقدس جمهوری اسلامی مخالفت کرده حذفش کردم.,4,6,1,930,2023/07/30,,0,f20c945e-7a52-4be4-90a4-90401358dc25,,https://cdn.account.cafebazaar.ir/avatars/Profile@XXXHDPI.png,0,[],False,0,False
1150,157032074,Unnamed User,رعایت حجاب الزامی است,4,6,1,930,2023/07/30,,0,2a6aec73-481f-4b9d-b546-a1b194c5507c,,https://cdn.account.cafebazaar.ir/avatars/Profile@XXXHDPI.png,0,[],False,0,False
1151,157031865,ناصر,واقعاً که این اپلیکیشن داخل کشور رشد کرد و حالا دارن بر خلاف قوانین نظام عمل می کنن برای اعتراض این برنامه رو حذف می کنم,4,6,1,930,2023/07/30,,0,4741d05f-6d1a-4503-9ba4-5cf3b095bcda,,https://cdn.account.cafebazaar.ir/avatars/Profile@XXXHDPI.png,0,[],False,0,False
1152,157031636,راحیل,سلام.به خاطر ضد فرهنگی که کردید لایق کار فرهنگی نیستید !!,4,6,1,930,2023/07/30,,0,0ac16e02-de72-4f19-9861-859fbefba6e9,,https://cdn.account.cafebazaar.ir/avatars/Profile@XXXHDPI.png,0,[],False,0,False
1153,157031366,خدیجه,رای منفی میدم به دلیل زیر پا گذاشتن قانون و بی توجهی به احکام الهی,4,6,1,930,2023/07/30,,0,9804b08c-f5b7-4a72-a06d-c5435a8e9138,,https://cdn.account.cafebazaar.ir/avatars/Profile@XXXHDPI.png,0,[],False,0,False
1154,157031251,Unnamed User,با اینکه غریب به چهل تا کتاب از این نرم افزار خریدم ولی به خاطر بی اخلاقیه این پلوتفورم پاکش کردم,4,6,1,930,2023/07/30,,0,4a36179d-c114-4137-8489-a2a6a7967368,,https://cdn.account.cafebazaar.ir/avatars/Profile@XXXHDPI.png,0,[],False,0,False
1155,157031134,Unnamed User,"useless, there are better applications in this field. suggest to uninstall it!",4,6,1,930,2023/07/30,,0,c68fce06-bd5f-427e-a864-65cf291584f4,,https://cdn.account.cafebazaar.ir/avatars/Profile@XXXHDPI.png,0,[],False,0,False
1156,157031124,man,به دلیل نقض قانون الهی و قانون کشور این نرم افزار را حذف می کنم. انتظار نمی رفت که یک برنامه ظاهراً فرهنگی، عامل ترویج بی فرهنگی باشد. امیدوارم زودتر با اینگونه قانون شکنی ها به شدت برخورد شود. تا جرئت نکنند در ایام عاشورا به حجاب و قانون الهی توهین کنند. #حذف_طاقچه,4,6,1,930,2023/07/30,,0,f5d30e90-98b4-400a-b4bf-95f8374c9ee5,,https://cdn.account.cafebazaar.ir/avatars/Profile@XXXHDPI.png,0,[],False,0,False
1157,157031079,ممد,تعهد پایبندی به قانون میگیرید ولی خودتون بهش پایبند نیستید,4,6,1,930,2023/07/30,,0,a6341c38-e232-4ea2-85cb-129f6a074dbe,,https://cdn.account.cafebazaar.ir/avatars/Profile@XXXHDPI.png,0,[],False,0,False
1158,157028956,konarisobhan,سلام و عرض ادب چند وقت پیش با دوستان راجع به خوبی طاقچه صحبت می کردیم اما با توجه به مسئله ای که پیش اومد دیگه از طاقچه استفاده نمیکنم از یک جای فرهنگی انتظار خیلی بیشتری است #بی_تفاوت_نباشیم,4,6,1,930,2023/07/30,,0,93821f24-8ed5-4c59-82b8-e66b2cc03984,,https://cdn.account.cafebazaar.ir/avatars/Profile@XXXHDPI.png,0,[],False,0,False
1159,157028941,سید محمد,هر وقت تونستید به قوانین پایبند باشید اون موقع میتونید برنامه خوبی هم باشید,4,6,1,930,2023/07/30,,0,7e133151-7c5d-4a1e-a65e-898738e69592,,https://cdn.account.cafebazaar.ir/avatars/Profile@XXXHDPI.png,0,[],False,0,False
